o_cz,o_cz_name,o_state_name,d_cz,d_cz_name,d_state_name,n,n_tot_o,n_tot_d,pool
39203,Bend,Oregon,5700,Tullahoma,Tennessee,0,67,838,Black
39203,Bend,Oregon,7600,Jacksonville,Florida,0,67,41298,Black
39203,Bend,Oregon,31501,Crystal City,Texas,0,67,21,Black
39203,Bend,Oregon,21003,Ironwood,Michigan,0,67,13,Black
39203,Bend,Oregon,33801,Elk City,Oklahoma,0,67,209,Black
39203,Bend,Oregon,33902,Sherman,Texas,0,67,1160,Black
39203,Bend,Oregon,30902,Littlefield,Texas,0,67,56,Black
39203,Bend,Oregon,34204,Lewistown,Montana,0,67,1,Black
39203,Bend,Oregon,34901,Albuquerque,New Mexico,0,67,2424,Black
39203,Bend,Oregon,32302,Brady,Texas,0,67,33,Black
39203,Bend,Oregon,6501,Ellijay,Georgia,0,67,39,Black
39203,Bend,Oregon,11402,Marinette,Michigan,0,67,60,Black
39203,Bend,Oregon,26503,Sioux Falls,South Dakota,0,67,599,Black
39203,Bend,Oregon,10700,Birmingham,Alabama,0,67,39120,Black
39203,Bend,Oregon,26406,Wolf Point,Montana,0,67,3,Black
39203,Bend,Oregon,4702,Clarksdale,Mississippi,0,67,7575,Black
39203,Bend,Oregon,12100,Kalamazoo,Michigan,0,67,5716,Black
39203,Bend,Oregon,12702,Maysville,Kentucky,0,67,127,Black
39203,Bend,Oregon,31201,Austin,Texas,0,67,17869,Black
39203,Bend,Oregon,11101,Montgomery,Alabama,0,67,22047,Black
39203,Bend,Oregon,25500,Centralia,Illinois,0,67,616,Black
39203,Bend,Oregon,37500,San Jose,California,1,67,5531,Black
39203,Bend,Oregon,13103,Bardstown,Kentucky,0,67,499,Black
39203,Bend,Oregon,2200,South Boston,Virginia,0,67,4996,Black
39203,Bend,Oregon,34307,Colstrip,Montana,0,67,6,Black
39203,Bend,Oregon,28305,Broken Bow,Nebraska,0,67,5,Black
39203,Bend,Oregon,13900,Center,Indiana,0,67,857,Black
39203,Bend,Oregon,4502,Hazard,Kentucky,0,67,122,Black
39203,Bend,Oregon,34803,Tucumcari,New Mexico,0,67,5,Black
39203,Bend,Oregon,22700,Wausau,Wisconsin,0,67,344,Black
39203,Bend,Oregon,8100,Columbia,South Carolina,0,67,38163,Black
39203,Bend,Oregon,5800,Dickson,Tennessee,0,67,839,Black
39203,Bend,Oregon,35002,Safford,Arizona,0,67,30,Black
39203,Bend,Oregon,26104,Trenton,Missouri,0,67,5,Black
39203,Bend,Oregon,1202,Sylva,North Carolina,0,67,111,Black
39203,Bend,Oregon,29001,Pratt,Kansas,0,67,14,Black
39203,Bend,Oregon,33200,Paris,Texas,0,67,2272,Black
39203,Bend,Oregon,23802,Clinton,Iowa,0,67,254,Black
39203,Bend,Oregon,29103,Beloit,Kansas,0,67,1,Black
39203,Bend,Oregon,37000,Modesto,California,0,67,2473,Black
39203,Bend,Oregon,30300,Fayetteville,Arkansas,0,67,1900,Black
39203,Bend,Oregon,26402,Baker,Montana,0,67,-2,Black
39203,Bend,Oregon,6700,Tampa,Florida,0,67,43306,Black
39203,Bend,Oregon,27001,O'Neill,Nebraska,0,67,5,Black
39203,Bend,Oregon,22001,Waterloo,Iowa,0,67,1691,Black
39203,Bend,Oregon,15800,Athens,Ohio,0,67,249,Black
39203,Bend,Oregon,4002,Shreveport,Louisiana,0,67,25809,Black
39203,Bend,Oregon,8900,Macon,Georgia,0,67,20225,Black
39203,Bend,Oregon,34303,Riverton,Wyoming,0,67,26,Black
39203,Bend,Oregon,26702,Grafton,North Dakota,0,67,14,Black
39203,Bend,Oregon,26101,Moberly,Missouri,0,67,177,Black
39203,Bend,Oregon,34902,Socorro,New Mexico,0,67,21,Black
39203,Bend,Oregon,11302,Baltimore,Maryland,0,67,90327,Black
39203,Bend,Oregon,21101,Rice Lake,Wisconsin,0,67,34,Black
39203,Bend,Oregon,23400,Bloomington,Illinois,0,67,1824,Black
39203,Bend,Oregon,8402,Washington,Georgia,0,67,1381,Black
39203,Bend,Oregon,34101,Sand Point,Alaska,0,67,3,Black
39203,Bend,Oregon,34804,Clayton,New Mexico,0,67,5,Black
39203,Bend,Oregon,601,North Wilkesboro,North Carolina,0,67,287,Black
39203,Bend,Oregon,17100,Huntington,Kentucky,0,67,904,Black
39203,Bend,Oregon,32402,Sweetwater,Texas,0,67,97,Black
39203,Bend,Oregon,18500,Amsterdam,New York,0,67,206,Black
39203,Bend,Oregon,4001,Magnolia,Arkansas,0,67,1090,Black
39203,Bend,Oregon,18900,Williamsport,Pennsylvania,0,67,774,Black
39203,Bend,Oregon,20301,Berlin,Vermont,0,67,62,Black
39203,Bend,Oregon,27501,Des Moines,Iowa,0,67,3622,Black
39203,Bend,Oregon,16802,Summersville,West Virginia,0,67,32,Black
39203,Bend,Oregon,35001,Phoenix,Arizona,2,67,28290,Black
39203,Bend,Oregon,37100,Bakersfield,California,0,67,4996,Black
39203,Bend,Oregon,35801,Boise City,Idaho,2,67,776,Black
39203,Bend,Oregon,34301,Cody,Wyoming,0,67,29,Black
39203,Bend,Oregon,38401,Lewiston,Idaho,0,67,44,Black
39203,Bend,Oregon,34402,Bozeman,Montana,0,67,97,Black
39203,Bend,Oregon,21801,Mason City,Iowa,0,67,147,Black
39203,Bend,Oregon,19901,Dover,Delaware,0,67,11628,Black
39203,Bend,Oregon,15300,Parkersburg,West Virginia,0,67,245,Black
39203,Bend,Oregon,26202,East Grant UT,North Dakota,0,67,1,Black
39203,Bend,Oregon,14500,Lafayette,Indiana,0,67,2892,Black
39203,Bend,Oregon,20001,Bangor,Maine,0,67,238,Black
39203,Bend,Oregon,9800,Auburn,Alabama,0,67,6913,Black
39203,Bend,Oregon,16600,Roanoke,Virginia,0,67,5392,Black
39203,Bend,Oregon,32301,San Angelo,Texas,0,67,615,Black
39203,Bend,Oregon,28201,Red Oak,Iowa,0,67,29,Black
39203,Bend,Oregon,28306,North Platte,Nebraska,0,67,50,Black
39203,Bend,Oregon,18202,St. Marys,Pennsylvania,0,67,13,Black
39203,Bend,Oregon,26102,Marshall,Missouri,0,67,173,Black
39203,Bend,Oregon,8300,Greenville,South Carolina,0,67,22783,Black
39203,Bend,Oregon,34503,Kalispell,Montana,0,67,68,Black
39203,Bend,Oregon,31302,Beeville,Texas,0,67,99,Black
39203,Bend,Oregon,28604,Colby,Kansas,0,67,6,Black
39203,Bend,Oregon,25102,West Plains,Missouri,0,67,49,Black
39203,Bend,Oregon,29008,Center,Kansas,0,67,3,Black
39203,Bend,Oregon,12301,Traverse City,Michigan,0,67,111,Black
39203,Bend,Oregon,21802,Decorah,Iowa,0,67,101,Black
39203,Bend,Oregon,15700,Scioto,Ohio,0,67,368,Black
39203,Bend,Oregon,27004,Winner,South Dakota,0,67,2,Black
39203,Bend,Oregon,35901,St. George,Utah,0,67,142,Black
39203,Bend,Oregon,11001,Mobile,Alabama,0,67,22722,Black
39203,Bend,Oregon,35500,Gallup,Arizona,0,67,110,Black
39203,Bend,Oregon,28603,Phillipsburg,Kansas,0,67,2,Black
39203,Bend,Oregon,29102,Superior,Nebraska,0,67,9,Black
39203,Bend,Oregon,19000,Allentown,Pennsylvania,0,67,4367,Black
39203,Bend,Oregon,27009,Chamberlain,South Dakota,0,67,5,Black
39203,Bend,Oregon,2300,Lynchburg,Virginia,1,67,5144,Black
39203,Bend,Oregon,15500,Steubenville,Ohio,0,67,514,Black
39203,Bend,Oregon,10400,Meridian,Mississippi,0,67,6248,Black
39203,Bend,Oregon,32801,Waco,Texas,0,67,5002,Black
39203,Bend,Oregon,26302,Carrington,North Dakota,0,67,4,Black
39203,Bend,Oregon,37700,Santa Rosa,California,0,67,842,Black
39203,Bend,Oregon,39201,La Grande,Oregon,0,67,28,Black
39203,Bend,Oregon,34001,Hot Springs,Arkansas,0,67,3422,Black
39203,Bend,Oregon,34501,Bonners Ferry,Idaho,0,67,4,Black
39203,Bend,Oregon,29402,Emporia,Kansas,0,67,106,Black
39203,Bend,Oregon,38300,Los Angeles,California,2,67,141537,Black
39203,Bend,Oregon,5900,Clarksville,Tennessee,0,67,7701,Black
39203,Bend,Oregon,15600,Wheeling,West Virginia,0,67,371,Black
39203,Bend,Oregon,21600,Brainerd,Minnesota,0,67,96,Black
39203,Bend,Oregon,35300,Farmington,New Mexico,0,67,127,Black
39203,Bend,Oregon,23100,Madison,Wisconsin,0,67,3799,Black
39203,Bend,Oregon,34502,Libby,Montana,0,67,3,Black
39203,Bend,Oregon,35802,Ontario,Oregon,0,67,24,Black
39203,Bend,Oregon,9003,Dublin,Georgia,0,67,3400,Black
39203,Bend,Oregon,1800,Goldsboro,North Carolina,0,67,6951,Black
39203,Bend,Oregon,8701,Hinesville,Georgia,0,67,5786,Black
39203,Bend,Oregon,25701,Cape Girardeau,Missouri,0,67,2173,Black
39203,Bend,Oregon,34404,Butte-Silver Bow,Montana,0,67,29,Black
39203,Bend,Oregon,13502,Defiance,Ohio,0,67,116,Black
39203,Bend,Oregon,16000,Mansfield,Ohio,0,67,1334,Black
39203,Bend,Oregon,15400,Zanesville,Ohio,0,67,562,Black
39203,Bend,Oregon,27801,Virginia Beach,Nebraska,0,67,81,Black
39203,Bend,Oregon,25104,Heber Springs,Arkansas,0,67,59,Black
39203,Bend,Oregon,37601,Elko,Nevada,0,67,66,Black
39203,Bend,Oregon,20700,Keene,New Hampshire,0,67,86,Black
39203,Bend,Oregon,26303,Turtle Mountain UT,North Dakota,0,67,10,Black
39203,Bend,Oregon,32802,Corsicana,Texas,0,67,1527,Black
39203,Bend,Oregon,14900,Gary,Indiana,0,67,12889,Black
39203,Bend,Oregon,33300,Tyler,Texas,0,67,6770,Black
39203,Bend,Oregon,18400,Plattsburgh,New York,0,67,197,Black
39203,Bend,Oregon,1301,Bennettsville,South Carolina,0,67,2943,Black
39203,Bend,Oregon,26001,Roseau,Minnesota,0,67,14,Black
39203,Bend,Oregon,21202,Redwood Falls,Minnesota,0,67,13,Black
39203,Bend,Oregon,17200,Harrisonburg,Virginia,0,67,705,Black
39203,Bend,Oregon,12200,Grand Rapids,Michigan,0,67,11346,Black
39203,Bend,Oregon,9200,Griffin,Georgia,0,67,5040,Black
39203,Bend,Oregon,34111,Ketchikan,Alaska,0,67,14,Black
39203,Bend,Oregon,36100,Salt Lake City,Utah,0,67,2701,Black
39203,Bend,Oregon,35201,Grand Junction,Colorado,0,67,188,Black
39203,Bend,Oregon,13501,Toledo,Ohio,0,67,11509,Black
39203,Bend,Oregon,1204,Andrews,North Carolina,0,67,83,Black
39203,Bend,Oregon,23000,Monroe,Wisconsin,0,67,99,Black
39203,Bend,Oregon,9702,Americus,Georgia,0,67,2948,Black
39203,Bend,Oregon,16400,Youngstown,Ohio,0,67,7137,Black
39203,Bend,Oregon,24300,Chicago,Illinois,0,67,162478,Black
39203,Bend,Oregon,20100,Portland,Maine,0,67,768,Black
39203,Bend,Oregon,19300,Poughkeepsie,New York,0,67,7737,Black
39203,Bend,Oregon,10501,Columbus,Mississippi,0,67,5014,Black
39203,Bend,Oregon,25401,Paducah,Kentucky,0,67,985,Black
39203,Bend,Oregon,25000,Quincy,Illinois,0,67,587,Black
39203,Bend,Oregon,5100,Corinth,Mississippi,0,67,1191,Black
39203,Bend,Oregon,800,Gastonia,North Carolina,0,67,7871,Black
39203,Bend,Oregon,31103,Gonzales,Texas,0,67,137,Black
39203,Bend,Oregon,17501,Cumberland,Maryland,0,67,315,Black
39203,Bend,Oregon,21004,Rhinelander,Wisconsin,0,67,26,Black
39203,Bend,Oregon,32701,Brownwood,Texas,0,67,153,Black
39203,Bend,Oregon,19902,Easton,Maryland,0,67,2833,Black
39203,Bend,Oregon,1900,Jacksonville,North Carolina,0,67,17640,Black
39203,Bend,Oregon,34504,Missoula,Montana,0,67,106,Black
39203,Bend,Oregon,9301,Winder,Georgia,0,67,5909,Black
39203,Bend,Oregon,5500,Columbia,Tennessee,0,67,1900,Black
39203,Bend,Oregon,26901,Fergus Falls,Minnesota,0,67,86,Black
39203,Bend,Oregon,32702,Stephenville,Texas,0,67,89,Black
39203,Bend,Oregon,36302,Salmon,Idaho,0,67,2,Black
39203,Bend,Oregon,27006,Mitchell,South Dakota,0,67,43,Black
39203,Bend,Oregon,26603,East Corson UT,South Dakota,0,67,6,Black
39203,Bend,Oregon,15900,Columbus,Ohio,0,67,32930,Black
39203,Bend,Oregon,34113,Barrow,Alaska,0,67,7,Black
39203,Bend,Oregon,19700,Philadelphia,Pennsylvania,0,67,131843,Black
39203,Bend,Oregon,26801,Fargo,North Dakota,0,67,563,Black
39203,Bend,Oregon,32100,Beaumont,Texas,0,67,12153,Black
39203,Bend,Oregon,26601,Milbank,Minnesota,0,67,9,Black
39203,Bend,Oregon,29700,Springfield,Missouri,0,67,1390,Black
39203,Bend,Oregon,36301,Pocatello,Idaho,0,67,211,Black
39203,Bend,Oregon,1100,Hickory,North Carolina,0,67,4555,Black
39203,Bend,Oregon,30602,Alamogordo,New Mexico,0,67,394,Black
39203,Bend,Oregon,39204,Condon,Oregon,0,67,3,Black
39203,Bend,Oregon,21001,Ashland,Wisconsin,0,67,19,Black
39203,Bend,Oregon,3201,Jena,Louisiana,0,67,547,Black
39203,Bend,Oregon,24702,Mexico,Missouri,0,67,143,Black
39203,Bend,Oregon,26704,Grand Forks,North Dakota,0,67,309,Black
39203,Bend,Oregon,21301,Mankato,Minnesota,0,67,281,Black
39203,Bend,Oregon,12401,Alpena,Michigan,0,67,45,Black
39203,Bend,Oregon,12800,Washington,Indiana,0,67,87,Black
39203,Bend,Oregon,20401,Providence,Rhode Island,0,67,6788,Black
39203,Bend,Oregon,26204,Steele,North Dakota,0,67,3,Black
39203,Bend,Oregon,36502,Burns,Oregon,0,67,1,Black
39203,Bend,Oregon,13400,Lima,Ohio,0,67,1457,Black
39203,Bend,Oregon,19500,Toms River,New Jersey,0,67,6457,Black
39203,Bend,Oregon,18201,Olean,New York,0,67,185,Black
39203,Bend,Oregon,8201,Barnwell,South Carolina,0,67,3452,Black
39203,Bend,Oregon,20800,Springfield,Massachusetts,0,67,4311,Black
39203,Bend,Oregon,11800,Mount Pleasant,Michigan,0,67,228,Black
39203,Bend,Oregon,18100,Elmira,New York,0,67,1069,Black
39203,Bend,Oregon,25702,Poplar Bluff,Missouri,0,67,353,Black
39203,Bend,Oregon,13800,Wayne,Indiana,0,67,138,Black
39203,Bend,Oregon,20402,Nantucket,Massachusetts,0,67,40,Black
39203,Bend,Oregon,19600,Newark,New Jersey,0,67,80159,Black
39203,Bend,Oregon,22602,Shawano,Wisconsin,0,67,19,Black
39203,Bend,Oregon,14100,Fort Wayne,Indiana,0,67,5590,Black
39203,Bend,Oregon,28602,Norton,Kansas,0,67,3,Black
39203,Bend,Oregon,27402,Fort Dodge,Iowa,0,67,211,Black
39203,Bend,Oregon,5201,New Albany,Mississippi,0,67,1157,Black
39203,Bend,Oregon,12402,Grayling charter,Michigan,0,67,54,Black
39203,Bend,Oregon,22400,Sheboygan,Wisconsin,0,67,358,Black
39203,Bend,Oregon,26502,Madison,South Dakota,0,67,25,Black
39203,Bend,Oregon,24200,Bourbonnais,Illinois,0,67,2107,Black
39203,Bend,Oregon,1701,Raleigh,North Carolina,0,67,50886,Black
39203,Bend,Oregon,12701,Cincinnati,Ohio,0,67,32060,Black
39203,Bend,Oregon,26408,Glasgow,Montana,0,67,4,Black
39203,Bend,Oregon,5300,West Memphis,Arkansas,0,67,6390,Black
39203,Bend,Oregon,30702,Santa Rosa,New Mexico,0,67,1,Black
39203,Bend,Oregon,30604,Deming,New Mexico,0,67,46,Black
39203,Bend,Oregon,30802,Lubbock,Texas,0,67,2850,Black
39203,Bend,Oregon,29601,Columbia,Missouri,0,67,3624,Black
39203,Bend,Oregon,14801,Olney,Illinois,0,67,50,Black
39203,Bend,Oregon,30401,Stillwater,Oklahoma,0,67,369,Black
39203,Bend,Oregon,39301,Friday Harbor,Washington,0,67,9,Black
39203,Bend,Oregon,9701,Columbus,Georgia,0,67,16622,Black
39203,Bend,Oregon,3001,Kosciusko,Mississippi,0,67,2625,Black
39203,Bend,Oregon,27603,Southwest Jackson UT,South Dakota,0,67,1,Black
39203,Bend,Oregon,29902,Center,Missouri,0,67,16,Black
39203,Bend,Oregon,26804,Cooperstown,North Dakota,0,67,-1,Black
39203,Bend,Oregon,29800,Aurora,Missouri,0,67,154,Black
39203,Bend,Oregon,21400,St. Cloud,Minnesota,0,67,558,Black
39203,Bend,Oregon,22002,Iowa Falls,Iowa,0,67,17,Black
39203,Bend,Oregon,24400,Rockford,Illinois,0,67,7095,Black
39203,Bend,Oregon,11202,Welch,West Virginia,0,67,124,Black
39203,Bend,Oregon,26105,Polk,Missouri,0,67,5,Black
39203,Bend,Oregon,28900,Denver,Colorado,1,67,16483,Black
39203,Bend,Oregon,27701,Scottsbluff,Nebraska,0,67,56,Black
39203,Bend,Oregon,4401,London,Kentucky,0,67,126,Black
39203,Bend,Oregon,28002,West Point,Nebraska,0,67,11,Black
39203,Bend,Oregon,26203,Linton,North Dakota,0,67,1,Black
39203,Bend,Oregon,30906,Memphis,Texas,0,67,47,Black
39203,Bend,Oregon,39000,Yakima,Washington,0,67,271,Black
39203,Bend,Oregon,4200,Little Rock,Arkansas,0,67,22661,Black
39203,Bend,Oregon,35600,Hilo,Hawaii,0,67,128,Black
39203,Bend,Oregon,23500,Decatur,Illinois,0,67,5601,Black
39203,Bend,Oregon,26410,Dickinson,North Dakota,0,67,101,Black
39203,Bend,Oregon,33400,Longview,Texas,0,67,6160,Black
39203,Bend,Oregon,31001,Garden City,Kansas,0,67,74,Black
39203,Bend,Oregon,15100,Lorain,Ohio,0,67,3366,Black
39203,Bend,Oregon,29602,Eldon,Missouri,0,67,70,Black
39203,Bend,Oregon,27702,Cheyenne,Wyoming,0,67,454,Black
39203,Bend,Oregon,26701,Bemidji,Minnesota,0,67,90,Black
39203,Bend,Oregon,14700,Evansville,Indiana,0,67,2501,Black
39203,Bend,Oregon,20302,Claremont,Vermont,0,67,255,Black
39203,Bend,Oregon,27011,Pierre,South Dakota,0,67,14,Black
39203,Bend,Oregon,3203,Vicksburg,Mississippi,0,67,4855,Black
39203,Bend,Oregon,38100,Yuma,California,0,67,550,Black
39203,Bend,Oregon,16701,Elkins,West Virginia,0,67,43,Black
39203,Bend,Oregon,29504,Sedalia,Missouri,0,67,225,Black
39203,Bend,Oregon,34603,Casper,Wyoming,0,67,143,Black
39203,Bend,Oregon,3300,New Orleans,Louisiana,0,67,54884,Black
39203,Bend,Oregon,27007,Huron,South Dakota,0,67,23,Black
39203,Bend,Oregon,28301,Sterling,Colorado,0,67,27,Black
39203,Bend,Oregon,3600,Alexandria,Louisiana,0,67,6526,Black
39203,Bend,Oregon,34106,Nome,Alaska,0,67,5,Black
39203,Bend,Oregon,13700,Concord,Indiana,0,67,1812,Black
39203,Bend,Oregon,28001,Sioux City,Iowa,0,67,426,Black
39203,Bend,Oregon,28302,Ogallala,Nebraska,0,67,10,Black
39203,Bend,Oregon,11102,Troy,Alabama,0,67,2369,Black
39203,Bend,Oregon,7500,Deltona,Florida,0,67,8479,Black
39203,Bend,Oregon,31005,Perryton,Texas,0,67,5,Black
39203,Bend,Oregon,39302,Bellingham,Washington,0,67,262,Black
39203,Bend,Oregon,23801,Davenport,Illinois,0,67,3199,Black
39203,Bend,Oregon,30907,Matador,Texas,0,67,4,Black
39203,Bend,Oregon,23900,Peoria,Illinois,0,67,4866,Black
39203,Bend,Oregon,36902,Roseburg,Oregon,0,67,80,Black
39203,Bend,Oregon,13102,Madison,Indiana,0,67,82,Black
39203,Bend,Oregon,26412,Williston,North Dakota,0,67,124,Black
39203,Bend,Oregon,31202,Burnet,Texas,0,67,96,Black
39203,Bend,Oregon,30701,Roswell,New Mexico,0,67,186,Black
39203,Bend,Oregon,34802,Santa Fe,New Mexico,0,67,174,Black
39203,Bend,Oregon,26411,Sidney,North Dakota,0,67,47,Black
39203,Bend,Oregon,29202,Marysville,Kansas,0,67,12,Black
39203,Bend,Oregon,4402,Richmond,Kentucky,0,67,423,Black
39203,Bend,Oregon,8000,Sumter,South Carolina,0,67,10356,Black
39203,Bend,Oregon,4301,Stuttgart,Arkansas,0,67,891,Black
39203,Bend,Oregon,31700,Corpus Christi,Texas,0,67,2002,Black
39203,Bend,Oregon,26409,Glendive,Montana,0,67,2,Black
39203,Bend,Oregon,27202,Worthington,Minnesota,0,67,47,Black
39203,Bend,Oregon,3800,Lafayette,Louisiana,0,67,21114,Black
39203,Bend,Oregon,16100,State College,Pennsylvania,0,67,473,Black
39203,Bend,Oregon,6900,Sarasota,Florida,0,67,6459,Black
39203,Bend,Oregon,17502,Winchester,Virginia,0,67,756,Black
39203,Bend,Oregon,8202,Charleston,South Carolina,0,67,25925,Black
39203,Bend,Oregon,36402,Vernal,Utah,0,67,26,Black
39203,Bend,Oregon,20002,Calais,Maine,0,67,10,Black
39203,Bend,Oregon,26401,Ekalaka,South Dakota,0,67,2,Black
39203,Bend,Oregon,36600,Redding,California,0,67,306,Black
39203,Bend,Oregon,10302,Dothan,Alabama,0,67,6372,Black
39203,Bend,Oregon,31303,Kerrville,Texas,0,67,107,Black
39203,Bend,Oregon,31900,Pearland,Texas,0,67,5316,Black
39203,Bend,Oregon,30603,Truth or Consequences,New Mexico,0,67,6,Black
39203,Bend,Oregon,37300,Chico,California,0,67,1042,Black
39203,Bend,Oregon,14802,Vincennes,Indiana,0,67,103,Black
39203,Bend,Oregon,30605,Van Horn,Texas,0,67,3,Black
39203,Bend,Oregon,10200,Albany,Georgia,0,67,10479,Black
39203,Bend,Oregon,22300,Ottumwa,Iowa,0,67,195,Black
39203,Bend,Oregon,26902,Little Falls,Minnesota,0,67,49,Black
39203,Bend,Oregon,26103,Brookfield,Missouri,0,67,29,Black
39203,Bend,Oregon,34304,Sheridan,Wyoming,0,67,38,Black
39203,Bend,Oregon,26602,Sisseton,South Dakota,0,67,14,Black
39203,Bend,Oregon,34105,Kotzebue,Alaska,0,67,11,Black
39203,Bend,Oregon,38602,Colville,Washington,0,67,33,Black
39203,Bend,Oregon,29006,Hays,Kansas,0,67,60,Black
39203,Bend,Oregon,19800,Wilmington,Delaware,0,67,14928,Black
39203,Bend,Oregon,28601,Oberlin,Kansas,0,67,3,Black
39203,Bend,Oregon,29201,Hiawatha,Kansas,0,67,27,Black
39203,Bend,Oregon,28607,McCook,Nebraska,0,67,5,Black
39203,Bend,Oregon,29005,Hutchinson,Kansas,0,67,218,Black
39203,Bend,Oregon,37901,Las Vegas,Nevada,0,67,29322,Black
39203,Bend,Oregon,21002,Houghton,Michigan,0,67,24,Black
39203,Bend,Oregon,20902,Pittsfield,Massachusetts,0,67,398,Black
39203,Bend,Oregon,26405,Scobey,Montana,0,67,-2,Black
39203,Bend,Oregon,28202,Omaha,Nebraska,0,67,8497,Black
39203,Bend,Oregon,10502,Starkville,Mississippi,0,67,5157,Black
39203,Bend,Oregon,28101,Lincoln,Nebraska,0,67,1292,Black
39203,Bend,Oregon,2400,Richmond,Virginia,0,67,43741,Black
39203,Bend,Oregon,8401,Aiken,Georgia,0,67,25532,Black
39203,Bend,Oregon,33602,Altus,Oklahoma,0,67,273,Black
39203,Bend,Oregon,32502,Childress,Texas,0,67,45,Black
39203,Bend,Oregon,3002,Yazoo City,Mississippi,0,67,2398,Black
39203,Bend,Oregon,34604,Lusk,Wyoming,0,67,5,Black
39203,Bend,Oregon,29403,Bartlesville,Kansas,0,67,522,Black
39203,Bend,Oregon,7800,Ocala,Florida,0,67,4870,Black
39203,Bend,Oregon,27301,Spencer,Iowa,0,67,46,Black
39203,Bend,Oregon,30905,Wellington,Texas,0,67,27,Black
39203,Bend,Oregon,26802,Lisbon,North Dakota,0,67,8,Black
39203,Bend,Oregon,34103,Valdez,Alaska,0,67,9,Black
39203,Bend,Oregon,9900,Tallahassee,Florida,0,67,16413,Black
39203,Bend,Oregon,26003,West Cook UT,Minnesota,0,67,4,Black
39203,Bend,Oregon,19200,Harrisburg,Pennsylvania,0,67,9816,Black
39203,Bend,Oregon,27101,Willmar,Minnesota,0,67,63,Black
39203,Bend,Oregon,29204,Topeka,Kansas,0,67,2403,Black
39203,Bend,Oregon,29007,Township 11,Kansas,0,67,9,Black
39203,Bend,Oregon,32202,Nacogdoches,Texas,0,67,2131,Black
39203,Bend,Oregon,9002,Milledgeville,Georgia,0,67,3548,Black
39203,Bend,Oregon,27010,Miller,South Dakota,0,67,1,Black
39203,Bend,Oregon,5402,Glasgow,Kentucky,0,67,337,Black
39203,Bend,Oregon,27102,Marshall,Minnesota,0,67,74,Black
39203,Bend,Oregon,8800,Savannah,Georgia,0,67,20700,Black
39203,Bend,Oregon,28703,Granby,Colorado,0,67,10,Black
39203,Bend,Oregon,302,Knoxville,Tennessee,0,67,5697,Black
39203,Bend,Oregon,22800,Eau Claire,Wisconsin,0,67,379,Black
39203,Bend,Oregon,28401,Colorado Springs,Colorado,0,67,5871,Black
39203,Bend,Oregon,27604,Murdo,South Dakota,0,67,3,Black
39203,Bend,Oregon,34108,Kodiak,Alaska,0,67,17,Black
39203,Bend,Oregon,37902,Reno,Nevada,0,67,12,Black
39203,Bend,Oregon,29503,St. Joseph,Missouri,0,67,585,Black
39203,Bend,Oregon,18700,Sunbury,Pennsylvania,0,67,297,Black
39203,Bend,Oregon,15200,Cleveland,Ohio,0,67,56074,Black
39203,Bend,Oregon,26201,Bismarck,North Dakota,0,67,212,Black
39203,Bend,Oregon,34305,Miles City,Montana,0,67,7,Black
39203,Bend,Oregon,29203,Manhattan,Kansas,0,67,2029,Black
39203,Bend,Oregon,30601,El Paso,Texas,0,67,3945,Black
39203,Bend,Oregon,35702,Burley,Idaho,0,67,9,Black
39203,Bend,Oregon,20003,Presque Isle,Maine,0,67,45,Black
39203,Bend,Oregon,24801,Jacksonville,Illinois,0,67,240,Black
39203,Bend,Oregon,7300,Palm Bay,Florida,0,67,7250,Black
39203,Bend,Oregon,2000,Virginia Beach,Virginia,0,67,47992,Black
39203,Bend,Oregon,34805,Alamosa,Colorado,0,67,54,Black
39203,Bend,Oregon,11304,Washington DC,DC,0,67,147972,Black
39203,Bend,Oregon,29401,Ottawa,Kansas,0,67,66,Black
39203,Bend,Oregon,16200,Altoona,Pennsylvania,0,67,812,Black
39203,Bend,Oregon,34602,Rawlins,Wyoming,0,67,24,Black
39203,Bend,Oregon,21102,Amery,Wisconsin,0,67,29,Black
39203,Bend,Oregon,23700,Galesburg,Illinois,0,67,618,Black
39203,Bend,Oregon,14600,Bloomington,Indiana,0,67,817,Black
39203,Bend,Oregon,11403,Sault Ste. Marie,Michigan,0,67,40,Black
39203,Bend,Oregon,29501,Leavenworth,Kansas,0,67,701,Black
39203,Bend,Oregon,14200,Indianapolis,Indiana,1,67,36352,Black
39203,Bend,Oregon,19100,Reading,Pennsylvania,0,67,4461,Black
39203,Bend,Oregon,31101,Victoria,Texas,0,67,1066,Black
39203,Bend,Oregon,30908,Plainview,Texas,0,67,202,Black
39203,Bend,Oregon,23600,Burlington,Iowa,0,67,531,Black
39203,Bend,Oregon,30200,Muskogee,Oklahoma,0,67,945,Black
39203,Bend,Oregon,31002,Ulysses,Kansas,0,67,10,Black
39203,Bend,Oregon,30000,Russellville,Arkansas,0,67,411,Black
